X Y Z Intensity LaserID T Reflectivity Noise Range 
-1.336707 0.076489 -0.244308 509 52 0 86 601 1361
-1.337392 0.077558 -0.296230 219 56 0 34 669 1372
-1.176703 0.024525 -0.272090 77 57 0 6 320 1208
-1.303023 0.076820 -0.340634 78 60 0 10 747 1349
-60.795803 -0.527241 12.511023 36 10 196037 13555 440 62072
-64.902763 -2.939130 12.726448 22 11 196037 9181 582 66204
-54.735001 3.588601 10.288161 39 12 196037 11752 607 55809
-58.369297 -0.458313 9.781587 32 14 196037 11005 528 59185
-62.244717 -2.777394 9.847225 25 15 196037 9594 448 63080
-54.464066 3.585158 8.169986 37 16 196037 11023 439 55190
-51.058788 1.482500 7.140690 51 17 196037 13331 563 51577
-56.284111 -0.426222 7.322227 39 18 196037 12310 552 56760
-57.978714 -2.542431 6.991080 39 19 196037 13022 448 58454
-53.195129 3.508156 5.997653 43 20 196037 12129 444 53647
-50.220570 1.479217 5.163683 34 21 196037 8389 474 50507
-49.589897 -0.350428 4.621383 22 22 196037 5111 391 49806
-57.036983 -2.473209 4.775969 26 23 196037 8065 395 57290
-44.599453 2.958481 3.378865 32 24 196037 6207 358 44825
-56.661842 -0.372711 3.193751 30 26 196037 9357 455 56753
-54.509335 -2.335012 2.573907 48 27 196037 13886 398 54620
-45.934322 3.055887 1.799097 23 28 196037 4693 333 46071
-50.293293 1.522651 1.476654 24 29 196037 5702 403 50338
-51.061798 -0.311811 1.023250 50 30 196037 12654 402 51073
-57.912888 -2.454482 0.601970 29 31 196037 9357 248 57968
-57.742081 3.872806 0.148478 46 32 196037 15119 214 57872
-61.520863 1.877617 -0.428629 20 33 196037 7035 280 61551
-65.414276 -2.740384 -1.711005 24 35 196037 9737 265 65494
-56.728504 3.819743 -1.938793 40 36 196037 12564 251 56890
-36.394287 1.126013 -1.580855 56 37 196037 7314 223 36446
-51.099018 -2.127277 -3.211389 29 39 196037 7382 333 51244
-34.209042 2.322616 -2.418685 127 40 196037 14866 827 34373
-31.270319 0.977861 -2.508387 91 41 196037 8885 438 31386
-28.433525 -0.140380 -2.550161 145 42 196037 11756 433 28548
-25.086216 -1.042159 -2.499901 63 43 196037 3918 399 25232
-21.807262 1.492836 -2.347555 104 44 196037 4975 468 21984
-1.347137 0.043021 -0.157546 703 45 196037 121 659 1357
-1.357133 -0.006203 -0.171977 604 46 196037 104 739 1368
-1.373046 -0.056632 -0.187902 655 47 196037 120 623 1387
-1.312168 0.090470 -0.190449 804 48 196037 136 637 1329
-1.351303 0.043579 -0.208577 649 49 196037 112 605 1368
-1.313401 -0.005957 -0.215645 523 50 196037 83 534 1331
-1.347444 0.093706 -0.246462 372 52 196037 61 632 1373
-1.347563 0.043929 -0.259369 390 53 196037 64 629 1373
-1.312963 0.092321 -0.291049 206 56 196037 32 681 1348
-1.304851 0.043221 -0.301822 174 57 196037 25 482 1340
-1.255655 0.089503 -0.328514 102 60 196037 15 746 1301
-1.231766 0.041532 -0.334299 64 61 196037 8 332 1277
-59.234550 2.402146 12.793665 23 9 392372 8190 430 60648
-60.045464 0.216149 12.356227 15 10 392372 5316 329 61304
-60.543816 -1.997602 11.866024 35 11 392372 13133 407 61728
-54.287045 4.228870 10.212948 30 12 392372 9039 524 55401
-56.446209 2.321635 10.016314 28 13 392372 8850 359 57375
-58.500710 0.258578 9.803403 32 14 392372 10970 325 59317
-63.257393 -2.045136 10.002708 22 15 392372 8553 365 64076
-54.309483 4.244922 8.153998 20 16 392372 5858 310 55082
-50.514282 2.087369 7.067590 54 17 392372 13782 474 51049
-50.894585 0.239171 6.620965 24 18 392372 6079 452 51324
-58.088902 -1.833382 7.001127 32 19 392372 10702 319 58538
-53.052967 4.153232 5.986920 18 20 392372 4777 385 53551
-49.387615 2.061536 5.080258 54 21 392372 13005 384 49691
-49.817478 0.259324 4.642539 51 22 392372 12614 416 50034
-56.154655 -1.744865 4.699940 50 23 392372 15531 246 56378
-44.977310 3.538409 3.410524 28 24 392372 5603 188 45245
-44.421547 1.870552 2.939841 67 25 392372 13096 350 44558
-50.971272 0.290241 2.872986 43 26 392372 11021 428 51053
-54.605766 -1.668119 2.577300 30 27 392372 8816 291 54692
-45.463032 3.585403 1.782228 83 28 392372 17046 249 45639
-49.300117 2.098396 1.448141 38 29 392372 9048 331 49366
-51.457691 0.317260 1.031183 23 30 392372 5737 270 51469
-57.350945 -1.725930 0.595864 35 31 392372 11256 209 57380
-56.864811 4.515554 0.146354 25 32 392372 7697 155 57044
-59.335220 2.540052 -0.413588 41 33 392372 14248 185 59391
-64.757820 0.419606 -1.069324 36 34 392372 14635 128 64768
-64.591644 -1.912240 -1.688747 40 35 392372 16094 171 64642
-56.103512 4.469882 -1.919163 46 36 392372 14128 167 56314
-50.534683 -1.482841 -3.174540 18 39 392372 4310 254 50656
-34.118305 2.737452 -2.414463 117 40 392372 13655 809 34313
-30.682352 1.336535 -2.462353 172 41 392372 16231 578 30810
-28.170168 0.206625 -2.526578 177 42 392372 14110 418 28284
-25.180668 -0.736678 -2.508224 73 43 392372 4604 364 25316
-21.787302 1.760332 -2.347555 101 44 392372 4850 420 21984
-1.358415 0.060076 -0.158939 698 45 392372 121 614 1369
-1.345202 0.010360 -0.170468 614 46 392372 103 595 1356
-1.373637 -0.039779 -0.187902 627 47 392372 114 542 1387
-1.346470 0.109452 -0.195608 834 48 392372 148 600 1365
-1.350667 0.060158 -0.208577 644 49 392372 109 498 1368
-1.348899 0.010436 -0.221478 564 50 392372 95 586 1367
-1.346192 0.110234 -0.246462 460 52 392372 78 552 1373
-1.346923 0.060463 -0.259369 414 53 392372 66 635 1373
-1.311731 0.108426 -0.291049 156 56 392372 21 629 1348
-1.315902 0.059761 -0.304525 286 57 392372 45 656 1352
-1.347028 0.112646 -0.352754 93 60 392372 14 641 1397
-1.300580 0.059838 -0.353148 165 61 392372 26 577 1349
-59.634018 3.151770 12.887326 28 9 584829 10240 641 61092
-59.662216 0.947014 12.278829 17 10 584829 5937 461 60920
-54.407261 4.910640 10.246130 41 12 584829 12411 556 55581
-34.573711 1.847255 6.138625 20 13 584829 2368 443 35163
-58.729801 0.980403 9.843068 17 14 584829 5548 387 59557
-58.051655 -1.163934 9.176590 33 15 584829 11159 427 58784
-55.647175 2.983913 7.790283 21 17 584829 6455 416 56269
-55.813599 0.947312 7.261854 37 18 584829 11270 511 56292
-41.359444 3.748993 4.672170 18 20 584829 3049 408 41791
-34.542377 1.866743 3.555291 37 21 584829 4298 399 34775
-50.969345 0.890897 4.750543 22 22 584829 5456 367 51198
-61.145584 -1.149101 5.116097 28 23 584829 10270 430 61370
-41.379356 3.766818 3.140968 27 24 584829 4589 296 41669
-34.567276 1.880795 2.289035 40 25 584829 4664 375 34694
-49.514408 0.889671 2.791276 33 26 584829 7945 542 49601
-54.634113 -0.998115 2.577865 36 27 584829 10348 394 54704
-44.782722 4.085299 1.757391 36 28 584829 7093 343 45003
-34.599045 1.898271 1.016919 43 29 584829 5003 388 34666
-49.926491 0.920610 1.000650 54 30 584829 13220 346 49945
-54.140495 -0.964521 0.562343 38 31 584829 10943 309 54152
-56.171776 5.154912 0.144722 66 32 584829 20691 227 56408
-34.413948 1.896550 -0.240022 53 33 584829 6211 313 34467
-60.956974 1.143161 -1.006718 33 34 584829 11944 216 60976
-63.518780 -1.100546 -1.660219 39 35 584829 15194 274 63550
-55.256226 5.085479 -1.892172 71 36 584829 21513 255 55522
-34.464390 1.913810 -1.498616 55 37 584829 6414 261 34550
-34.296692 3.175797 -2.429662 146 40 584829 17277 817 34529
-29.815687 1.665586 -2.394261 231 41 584829 20678 761 29958
-28.201363 0.553003 -2.529794 62 42 584829 4924 415 28320
-25.128115 -0.426604 -2.502279 71 43 584829 4493 410 25256
-21.669020 2.018709 -2.337303 96 44 584829 4540 487 21888
-1.345675 0.076068 -0.157546 740 45 584829 127 648 1357
-1.356876 0.027105 -0.171977 593 46 584829 101 717 1368
-1.374022 -0.022919 -0.187902 508 47 584829 90 632 1387
-1.309553 0.122645 -0.190449 808 48 584829 136 644 1329
-1.349827 0.076728 -0.208577 695 49 584829 119 635 1368
-1.372347 0.027462 -0.225366 483 50 584829 81 681 1391
-1.344738 0.126745 -0.246462 457 52 584829 76 637 1373
-1.357844 0.077660 -0.261636 490 53 584829 83 688 1385
-1.263644 0.120081 -0.280685 210 56 584829 28 645 1300
-1.338414 0.077252 -0.309930 322 57 584829 51 743 1376
-1.241522 0.119181 -0.325483 63 60 584829 6 747 1289
-1.334433 0.077816 -0.362572 137 61 584829 21 698 1385
-55.388706 3.609494 11.978557 22 9 779986 6634 510 56784
-43.243778 4.438681 8.153436 61 12 779986 11773 555 44229
-54.108501 3.557366 9.614090 34 13 779986 9958 480 55071
-58.784325 1.703090 9.854967 29 14 779986 10131 404 59629
-58.203793 -0.452569 9.199069 40 15 779986 13422 501 58928
-52.937572 5.447689 7.965699 21 16 779986 5884 424 53810
-55.381058 3.651708 7.758718 27 17 779986 8301 411 56041
-50.314339 1.471761 6.548207 31 18 779986 7602 518 50760
-55.543068 -0.389224 6.691124 59 19 779986 18172 454 55946
-40.456264 4.168260 4.575576 88 20 779986 14591 448 40927
-45.379635 3.011328 4.674172 82 21 779986 16854 388 45719
-50.512684 1.503152 4.709345 31 22 779986 7696 475 50754
-55.654411 -0.362805 4.655923 41 23 779986 12351 392 55850
-41.080067 4.248473 3.121973 82 24 779986 13947 310 41417
-44.362263 2.960148 2.939841 41 25 779986 7857 395 44558
-56.703915 -0.339956 2.675129 23 27 779986 7075 351 56768
-53.113895 5.503310 2.086822 41 28 779986 11432 342 53439
-54.128628 3.636498 1.592116 38 29 779986 10870 357 54274
-49.995377 1.535794 1.002333 53 30 779986 12988 358 50029
-50.956474 -0.282374 0.529195 55 31 779986 13991 360 50960
-55.638809 5.795353 0.143521 55 32 779986 16810 263 55940
-57.578861 3.882427 -0.401888 35 33 779986 11250 256 57711
-60.074890 1.864315 -0.992453 38 34 779986 13409 218 60112
-65.146935 -0.329173 -1.702541 25 35 779986 10099 256 65170
-54.521679 5.693421 -1.869271 68 36 779986 20124 243 54850
-56.973221 3.865564 -2.479244 53 37 779986 16970 237 57158
-47.718807 1.506710 -2.538013 103 38 779986 23261 258 47810
-52.256481 -0.250359 -3.281327 17 39 779986 4342 249 52360
-34.040848 3.573933 -2.414463 153 40 779986 17863 839 34313
-29.184372 1.989847 -2.345349 221 41 779986 18929 830 29346
-28.132723 0.897131 -2.524435 55 42 779986 4348 410 28260
-24.976227 -0.117481 -2.486823 81 43 779986 5059 427 25100
-21.595152 2.279460 -2.332178 100 44 779986 4715 478 21840
-1.356531 0.093395 -0.158939 689 45 779986 120 651 1369
-1.380239 0.044521 -0.174994 606 46 779986 107 732 1392
-1.338532 -0.005899 -0.183025 508 47 779986 85 577 1351
-1.343379 0.142463 -0.195608 864 48 779986 153 618 1365
-1.348784 0.093287 -0.208577 657 49 779986 111 611 1368
-1.324566 0.042772 -0.217589 486 50 779986 76 669 1343
-1.214658 -0.005205 -0.211819 358 51 779986 47 400 1233
-1.343082 0.143238 -0.246462 503 52 779986 85 614 1373
-1.321522 0.091865 -0.254835 443 53 779986 70 757 1349
-1.347948 0.044186 -0.272871 331 54 779986 52 626 1376
-1.285375 0.138082 -0.285867 197 56 779986 27 644 1324
-1.325702 0.092853 -0.307228 321 57 779986 51 723 1364
-1.350473 0.044410 -0.326117 129 58 779986 17 413 1390
-1.228423 0.133157 -0.322453 89 60 779986 10 729 1277
-1.333378 0.094186 -0.362572 161 61 779986 26 663 1385
-1.132209 0.037391 -0.319426 37 62 779986 2 343 1177
-33.757351 0.091691 7.928312 33 7 975410 3826 366 34676
-35.131462 2.722725 7.604307 45 9 975410 5674 384 36048
-59.527054 2.407113 12.259480 34 10 975410 12079 501 60824
-59.940403 0.229763 11.741458 19 11 975410 6741 453 61080
-43.244637 4.975755 8.164496 39 12 975410 7510 543 44289
-54.802902 4.279038 9.746070 42 13 975410 12807 450 55827
-55.755470 2.300413 9.351220 33 14 975410 10322 548 56581
-58.548695 0.263260 9.253394 38 15 975410 12936 482 59276
-44.519669 5.134271 6.708004 29 16 975410 5810 427 45314
-50.601616 2.101926 6.588456 40 18 975410 10131 479 51072
-55.650887 0.292968 6.704041 24 19 975410 7084 513 56054
-40.248070 4.646627 4.558136 91 20 975410 14970 454 40771
-45.410664 3.573598 4.681533 52 21 975410 10776 416 45791
-62.853405 0.361602 5.258151 19 23 975410 7294 307 63074
-43.152500 4.998734 3.283887 58 24 975410 10908 291 43565
-44.191296 3.493937 2.931132 60 25 975410 11562 394 44426
-45.120525 1.919215 2.545468 36 26 975410 7171 455 45233
-49.128395 0.308365 2.317741 40 27 975410 9451 453 49184
-53.340134 6.189236 2.098537 45 28 975410 12635 374 53739
-54.067970 4.299515 1.591764 29 29 975410 8133 389 54262
-51.902596 2.232196 1.041041 32 30 975410 8416 326 51961
-53.175934 0.357902 0.552249 40 31 975410 11127 306 53180
-54.776833 6.385979 0.141489 52 32 975410 15393 275 55148
-56.498173 4.506659 -0.394702 44 33 975410 13709 268 56679
-61.965424 2.684475 -1.024152 19 34 975410 6831 259 62032
-53.792549 6.285504 -1.846778 26 36 975410 7299 247 54190
-56.037170 4.493509 -2.440727 47 37 975410 14577 226 56270
-47.780525 2.095856 -2.542472 481 38 975410 43822 260 47894
-33.780434 3.966272 -2.399264 85 40 975410 9821 637 34097
-28.728529 2.313272 -2.310823 252 41 975410 20990 913 28914
-27.928549 1.233855 -2.507283 66 42 975410 5146 424 28068
-24.868322 0.188212 -2.476123 72 43 975410 4462 411 24992
-21.530006 2.540100 -2.328333 84 44 975410 3934 489 21804
-1.367163 0.110999 -0.160332 715 45 975410 126 640 1381
-1.379588 0.061455 -0.174994 620 46 975410 109 746 1392
-1.338504 0.010527 -0.183025 509 47 975410 85 588 1351
-1.329736 0.157541 -0.193888 891 48 975410 154 504 1353
-1.347537 0.109832 -0.208577 701 49 975410 119 583 1368
-1.359430 0.060605 -0.223422 448 50 975410 71 742 1379
-1.297379 0.010362 -0.226249 362 51 975410 54 349 1317
-1.364667 0.162500 -0.250770 477 52 975410 82 526 1397
-1.355529 0.110960 -0.261636 473 53 975410 78 636 1385
-1.335555 0.060195 -0.270491 442 54 975410 71 838 1364
-1.318485 0.158028 -0.293639 187 56 975410 25 705 1360
-1.324463 0.109115 -0.307228 295 57 975410 44 723 1364
-1.279907 0.057821 -0.309224 270 58 975410 38 726 1318
-1.307387 0.157971 -0.343664 117 60 975410 16 730 1361
-1.320579 0.109584 -0.359431 123 61 975410 17 633 1373
-1.281657 0.058079 -0.361763 116 62 975410 16 633 1333
-43.772549 5.579247 9.979182 58 8 1168587 11732 654 45241
-35.223915 3.165185 7.632152 19 9 1168587 2373 561 36180
-34.539291 1.821462 7.117367 28 10 1168587 3336 489 35312
-42.150753 5.374775 7.969827 78 12 1168587 14387 464 43233
-54.063740 4.889504 9.624564 31 13 1168587 9242 529 55131
-55.983040 2.998371 9.394852 37 14 1168587 11677 445 56845
-57.770729 0.968805 9.131631 19 15 1168587 6245 547 58496
-40.462578 5.170277 6.105803 60 16 1168587 10108 528 41246
-54.316051 4.922837 7.624147 24 17 1168587 7069 425 55069
-34.376137 1.850764 4.478478 22 18 1168587 2590 404 34716
-50.223125 0.880813 6.051027 23 19 1168587 5613 469 50594
-40.105213 5.129593 4.548745 75 20 1168587 12244 465 40687
-42.914474 3.907600 4.428803 56 21 1168587 10264 381 43319
-44.769676 2.433064 4.178229 36 22 1168587 7096 461 45030
-51.139034 0.921875 4.278781 16 23 1168587 3948 347 51326
-41.188931 5.284279 3.139159 53 24 1168587 9084 302 41645
-44.407421 4.059953 2.948550 52 25 1168587 10118 385 44690
-34.518272 1.892857 1.948507 38 26 1168587 4483 416 34625
-48.341911 0.896772 2.280985 66 27 1168587 15192 364 48404
-53.509918 6.875426 2.108378 46 28 1168587 13068 365 53991
-53.437798 4.910009 1.574867 42 29 1168587 11741 376 53686
-34.441437 1.904923 0.691229 57 30 1168587 6613 397 34501
-53.944561 6.960943 0.139550 79 32 1168587 23191 301 54392
-55.745567 5.135789 -0.389855 59 33 1168587 18297 302 55983
-34.517929 1.920032 -0.570852 48 34 1168587 5669 297 34576
-60.757713 1.184376 -1.588115 30 35 1168587 10792 207 60790
-53.199924 6.879016 -1.829193 40 36 1168587 11176 254 53674
-34.482887 1.936798 -1.836012 65 38 1168587 7682 320 34586
-33.468063 4.346594 -2.380687 22 40 1168587 2416 449 33833
-28.221565 2.621389 -2.272462 233 41 1168587 18748 935 28434
-27.863571 1.573792 -2.502996 73 42 1168587 5658 454 28020
-24.780571 0.491712 -2.467800 63 43 1168587 3816 403 24908
-21.449890 2.797942 -2.323208 108 44 1168587 5057 480 21756
-1.365698 0.127768 -0.160332 818 45 1168587 145 617 1381
-1.366845 0.077705 -0.173486 628 46 1168587 107 760 1380
-1.362048 0.027431 -0.186276 494 47 1168587 84 584 1375
-1.315927 0.172305 -0.192169 859 48 1168587 146 608 1341
-1.381511 0.129685 -0.214066 854 49 1168587 156 605 1404
-1.346762 0.076610 -0.221478 467 50 1168587 72 751 1367
-1.356250 0.027480 -0.236557 312 51 1168587 45 374 1377
-1.327458 0.174616 -0.244308 487 52 1168587 78 398 1361
-1.354066 0.127586 -0.261636 497 53 1168587 81 686 1385
-1.346458 0.077253 -0.272871 483 54 1168587 80 821 1376
-1.233153 0.024598 -0.262392 126 55 1168587 11 488 1261
-1.281600 0.169585 -0.285867 240 56 1168587 32 693 1324
-1.311384 0.124257 -0.304525 281 57 1168587 40 746 1352
-1.325684 0.076201 -0.320486 271 58 1168587 40 741 1366
-1.328369 0.177071 -0.349724 74 60 1168587 8 772 1385
-1.296077 0.123582 -0.353148 128 61 1168587 17 703 1349
-1.303908 0.075132 -0.368276 166 62 1168587 25 684 1357
-61.573112 1.678890 14.466494 21 7 1364152 7970 817 63272
-43.503735 6.088405 9.934184 42 8 1364152 8306 697 45037
-55.286282 3.596400 11.400848 33 10 1364152 10360 532 56564
-58.810196 1.669298 11.524622 43 11 1364152 15189 546 59952
-41.544327 5.816401 7.868069 47 12 1364152 8462 524 42681
-43.127449 4.434632 7.686768 61 13 1364152 11575 495 44031
-53.969864 3.555228 9.063648 24 14 1364152 6825 496 54841
-51.048588 1.482873 8.071353 41 15 1364152 10607 613 51704
-40.607632 5.696099 6.137778 55 16 1364152 9314 440 41462
-43.138988 4.444189 6.062463 40 17 1364152 7529 430 43789
-54.643120 3.614904 7.124078 29 18 1364152 8491 479 55224
-56.174732 1.674955 6.770060 18 19 1364152 5589 410 56606
-40.133720 5.634623 4.559477 68 20 1364152 11130 355 40783
-40.951614 4.236182 4.231282 52 21 1364152 8810 296 41387
-44.879509 2.991810 4.191590 65 22 1364152 13076 452 45174
-51.530262 1.561677 4.312794 19 23 1364152 4793 356 51734
-40.990646 5.770982 3.129209 84 24 1364152 14328 329 41513
-42.758335 4.438915 2.842458 55 25 1364152 10042 334 43082
-46.195469 3.102213 2.609621 39 26 1364152 8102 383 46373
-49.489418 1.525764 2.335837 25 27 1364152 5855 365 49568
-41.144394 5.800684 1.623838 24 28 1364152 3988 338 41583
-53.230362 5.550476 1.570643 41 29 1364152 11369 385 53542
-54.453663 3.682561 1.093693 47 30 1364152 13733 336 54589
-60.467159 1.891674 0.628264 17 31 1364152 5746 265 60500
-52.987724 7.499641 0.137302 60 32 1364152 17018 297 53516
-55.141281 5.763353 -0.386094 57 33 1364152 17328 303 55443
-57.056664 3.876602 -0.944310 70 34 1364152 22471 266 57196
-60.031204 1.907401 -1.569619 26 35 1364152 9023 231 60082
-52.327801 7.420213 -1.802202 60 36 1364152 16444 253 52882
-57.493954 3.937565 -3.063559 18 38 1364152 5643 237 57710
-50.027760 1.602667 -3.142955 21 39 1364152 5003 243 50152
-40.048626 5.701814 -2.853546 43 40 1364152 6929 330 40553
-27.830395 2.929942 -2.243690 227 41 1364152 17780 968 28074
-27.746771 1.909040 -2.494420 75 42 1364152 5800 417 27924
-24.593649 0.790020 -2.449966 93 43 1364152 5640 434 24728
-21.248583 3.037318 -2.305268 100 44 1364152 4633 530 21588
-1.364027 0.144517 -0.160332 783 45 1364152 139 625 1381
-1.365788 0.094472 -0.173486 675 46 1364152 118 698 1380
-1.373492 0.044529 -0.187902 534 47 1364152 94 622 1387
-1.325469 0.190126 -0.193888 813 48 1364152 140 580 1353
-1.368023 0.145375 -0.212236 701 49 1364152 123 537 1392
-1.369347 0.094766 -0.225366 510 50 1364152 85 713 1391
-1.332180 0.043352 -0.232434 406 51 1364152 64 565 1353
-1.348584 0.194259 -0.248616 703 52 1364152 126 424 1385
-1.352398 0.144192 -0.261636 502 53 1364152 84 737 1385
-1.333676 0.092953 -0.270491 412 54 1364152 65 794 1364
-1.303146 0.041997 -0.277374 226 55 1364152 32 574 1333
-1.302614 0.188658 -0.291049 202 56 1364152 27 711 1348
-1.321386 0.141586 -0.307228 362 57 1364152 60 717 1364
-1.313013 0.091651 -0.317670 270 58 1364152 41 801 1354
-1.293788 0.041718 -0.326491 70 59 1364152 7 360 1335
-1.291627 0.188333 -0.340634 95 60 1364152 12 729 1349
-1.271433 0.136996 -0.346865 132 61 1364152 18 665 1325
-1.256802 0.087903 -0.355250 140 62 1364152 20 708 1309
-42.777786 6.523000 9.785955 65 8 1559878 12600 574 44365
-44.155525 5.062896 9.591452 30 9 1559878 5985 812 45468
-55.226265 4.273670 11.398430 46 10 1559878 14444 557 56552
-56.408459 2.294195 11.058655 38 11 1559878 12099 627 57528
-40.781914 6.220843 7.737552 81 12 1559878 14111 565 41973
-42.928925 4.947306 7.661629 61 13 1559878 11502 378 43887
-54.158150 4.235709 9.103313 60 14 1559878 17955 555 55081
-50.860748 2.102352 8.045127 32 15 1559878 8287 553 51536
-40.628529 6.208330 6.151989 63 16 1559878 10790 406 41558
-40.731804 4.702024 5.731851 56 17 1559878 9430 574 41401
-52.862614 4.149238 6.898064 57 18 1559878 15984 472 53472
-51.150551 2.153681 6.167278 36 19 1559878 9227 380 51566
-40.226578 6.151939 4.578259 57 20 1559878 9358 368 40951
-40.185081 4.655970 4.157671 45 21 1559878 7312 321 40667
-44.434437 3.510332 4.153733 47 22 1559878 9213 464 44766
-44.960045 1.915042 3.764587 20 23 1559878 3929 430 45158
-39.875908 6.113980 3.049609 52 24 1559878 8346 347 40457
-45.103188 5.242550 3.002388 42 25 1559878 8529 324 45506
-44.135502 3.508420 2.495496 32 26 1559878 6150 429 44345
-48.556828 2.093716 2.292860 30 27 1559878 6801 377 48656
-41.093819 6.308792 1.624776 74 28 1559878 12605 367 41607
-53.003357 6.185202 1.566066 56 29 1559878 15548 397 53386
-54.643562 4.369641 1.098501 22 30 1559878 6409 309 54829
-52.215683 8.045158 0.135547 38 32 1559878 10450 295 52832
-54.291706 6.348992 -0.380663 46 33 1559878 13484 331 54663
-56.358963 4.524634 -0.933611 54 34 1559878 16796 285 56548
-59.152393 2.606440 -1.547361 40 35 1559878 13656 239 59230
-51.675724 7.975815 -1.782981 47 36 1559878 12459 286 52318
-39.975643 6.192843 -2.853546 70 40 1559878 11341 350 40553
-27.269642 3.209719 -2.201492 235 41 1559878 17792 981 27546
-27.185175 2.205892 -2.446182 118 42 1559878 8783 331 27384
-24.510529 1.088583 -2.442833 69 43 1559878 4153 425 24656
-21.174341 3.292343 -2.301424 113 44 1559878 5218 538 21552
-1.385823 0.164048 -0.163119 896 45 1559878 166 615 1405
-1.376392 0.112193 -0.174994 690 46 1559878 122 778 1392
-1.372842 0.061380 -0.187902 543 47 1559878 95 659 1387
-1.311302 0.204547 -0.192169 767 48 1559878 127 564 1341
-1.366136 0.162152 -0.212236 775 49 1559878 136 518 1392
-1.379883 0.112526 -0.227310 542 50 1559878 91 785 1403
-1.307929 0.058638 -0.228311 257 51 1559878 32 585 1329
-1.322773 0.207141 -0.244308 705 52 1559878 121 364 1361
-1.373929 0.163564 -0.266170 598 53 1559878 104 684 1409
-1.332434 0.109312 -0.270491 439 54 1559878 69 764 1364
-1.325984 0.059030 -0.282368 353 55 1559878 56 714 1357
-1.138158 0.179126 -0.254775 198 56 1559878 19 812 1180
-1.284722 0.153626 -0.299119 259 57 1559878 34 671 1328
-1.335041 0.109666 -0.323301 286 58 1559878 43 793 1378
-1.258307 0.056039 -0.317687 199 59 1559878 27 653 1299
-1.277750 0.202353 -0.337604 89 60 1559878 10 689 1337
-1.361646 0.163644 -0.371996 161 61 1559878 25 692 1421
-1.278650 0.105214 -0.361763 118 62 1559878 15 684 1333
-1.174384 0.052240 -0.344555 80 63 1559878 8 529 1225
-61.933540 10.240954 19.335955 26 0 1755353 10992 406 65685
-42.936241 7.086589 11.574133 53 4 1755353 10593 548 45030
-43.075607 7.110363 9.873304 26 8 1755353 4958 490 44761
-55.356972 4.967869 11.437129 39 10 1755353 12378 525 56744
-34.561790 1.830739 6.779596 21 11 1755353 2487 461 35268
-41.505440 6.853413 7.890190 42 12 1755353 7471 486 42801
-42.536804 5.431830 7.602971 26 13 1755353 4822 412 43551
-54.326042 4.920277 9.140995 41 14 1755353 12196 476 55309
-57.044949 3.059613 9.028601 24 15 1755353 7579 385 57836
-40.455612 6.690945 6.137778 56 16 1755353 9422 483 41462
-40.352749 5.160806 5.686995 65 17 1755353 10724 512 41077
