X Y Z Intensity LaserID T Reflectivity Noise Range 
-1.325121 0.091651 -0.204918 642 49 780133 105 358 1344
-1.336401 0.043154 -0.219533 475 50 780133 76 465 1355
-1.214658 -0.005205 -0.211819 357 51 780133 47 336 1233
-1.366559 0.145741 -0.250770 484 52 780133 84 447 1397
-1.380300 0.095951 -0.266170 455 53 780133 79 581 1409
-1.312682 0.043030 -0.265732 329 54 780133 49 682 1340
-1.273725 0.136830 -0.283276 198 56 780133 26 664 1312
-1.337365 0.093670 -0.309930 319 57 780133 51 787 1376
-1.350473 0.044410 -0.326117 125 58 780133 17 526 1390
-1.239966 0.134408 -0.325483 101 60 780133 13 779 1289
-1.287167 0.090922 -0.350006 175 61 780133 27 722 1337
-1.213013 0.040060 -0.342223 39 62 780133 3 487 1261
-30.437754 3.548487 0.078621 74 32 974179 6872 670 30644
-95.026855 7.579956 -0.663867 24 33 974179 20775 477 95331
-30.861973 3.606133 -1.059537 56 36 974179 5351 534 31090
-52.569157 2.305905 -2.797282 24 38 974179 6337 827 52694
-42.890327 0.320865 -2.693245 20 39 974179 3502 235 42976
-33.209782 3.899269 -2.358733 139 40 974179 15460 739 33521
-32.543896 2.620492 -2.617718 28 41 974179 2886 472 32754
-27.701683 1.223832 -2.486917 57 42 974179 4350 447 27840
-24.330996 0.184145 -2.422621 63 43 974179 3684 389 24452
-21.470762 2.533110 -2.321926 76 44 974179 3543 469 21744
-1.355283 0.110035 -0.158939 736 45 974179 128 446 1369
-1.367696 0.060926 -0.173486 615 46 974179 106 506 1380
-1.338504 0.010527 -0.183025 474 47 974179 78 398 1351
-1.329736 0.157541 -0.193888 865 48 974179 150 358 1353
-1.359358 0.110795 -0.210406 723 49 974179 125 375 1380
-1.359430 0.060605 -0.223422 444 50 974179 70 501 1379
-1.309201 0.010457 -0.228311 355 51 974179 54 331 1329
-1.352945 0.161104 -0.248616 441 52 974179 73 409 1385
-1.355529 0.110960 -0.261636 475 53 974179 78 585 1385
-1.323805 0.059665 -0.268112 426 54 974179 67 691 1352
-1.306852 0.156634 -0.291049 191 56 974179 26 677 1348
-1.336115 0.110075 -0.309930 305 57 974179 47 747 1376
-1.314866 0.059400 -0.317670 278 58 974179 42 731 1354
-1.249751 0.151007 -0.328514 94 60 974179 11 701 1301
-1.228245 0.101922 -0.334299 141 61 974179 18 649 1277
-1.281657 0.058079 -0.361763 122 62 974179 17 654 1333
-97.956398 5.323562 9.141998 24 22 1169655 22757 1101 98526
-75.679039 9.709142 5.767776 22 24 1169655 12179 714 76517
-30.546633 3.941702 0.079021 117 32 1169655 11026 550 30800
-128.941483 2.513512 -3.370336 26 35 1169655 40916 624 129010
-30.042286 3.884618 -1.032955 105 36 1169655 9559 340 30310
-52.957573 4.901306 -2.309039 29 37 1169655 8022 195 53234
-33.491806 4.349678 -2.382376 124 40 1169655 14059 732 33857
-32.366364 3.006383 -2.606210 41 41 1169655 4266 447 32610
-27.791975 1.569749 -2.496564 40 42 1169655 3073 422 27948
-24.350782 0.483184 -2.424999 87 43 1169655 5163 439 24476
-21.509047 2.805659 -2.329615 80 44 1169655 3764 452 21816
-1.341964 0.125547 -0.157546 801 45 1169655 137 424 1357
-1.366845 0.077705 -0.173486 622 46 1169655 106 484 1380
-1.373935 0.027670 -0.187902 486 47 1169655 84 414 1387
-1.315927 0.172305 -0.192169 901 48 1169655 154 316 1341
-1.369704 0.128577 -0.212236 848 49 1169655 152 342 1392
-1.346762 0.076610 -0.221478 474 50 1169655 74 475 1367
-1.356250 0.027480 -0.236557 337 51 1169655 52 342 1377
-1.315754 0.173076 -0.242154 497 52 1169655 79 308 1349
-1.342334 0.126480 -0.259369 489 53 1169655 78 520 1373
-1.381685 0.079274 -0.280010 486 54 1169655 84 748 1412
-1.244888 0.024832 -0.264889 104 55 1169655 7 442 1273
-1.316447 0.174196 -0.293639 234 56 1169655 33 657 1360
-1.311384 0.124257 -0.304525 277 57 1169655 39 780 1352
-1.325684 0.076201 -0.320486 273 58 1169655 41 806 1366
-1.236294 0.164798 -0.325483 83 60 1169655 9 775 1289
-1.284548 0.122483 -0.350006 129 61 1169655 17 750 1337
-1.292378 0.074467 -0.365020 148 62 1169655 21 755 1345
-75.838570 10.677145 5.789485 26 24 1363749 14587 953 76805
-93.162971 6.256270 5.262855 25 26 1363749 20733 1186 93521
-25.162762 3.547536 0.993094 132 28 1363749 8494 882 25431
-82.184845 8.569638 2.424989 23 29 1363749 14848 953 82666
-29.367216 4.156502 0.076097 62 32 1363749 5331 737 29660
-29.137407 4.131757 -1.003510 108 36 1363749 9301 315 29446
-46.005749 1.473820 -2.890275 45 39 1363749 9358 346 46120
-30.283607 4.311546 -2.157768 76 40 1363749 7013 625 30665
-31.315886 3.296889 -2.524691 65 41 1363749 6352 386 31590
-27.734846 1.908219 -2.493348 50 42 1363749 3825 450 27912
-24.283344 0.780052 -2.419055 96 43 1363749 5670 447 24416
-21.496618 3.072773 -2.332178 75 44 1363749 3542 431 21840
-1.375879 0.145773 -0.161725 767 45 1363749 137 399 1393
-1.389541 0.096115 -0.176503 684 46 1363749 123 524 1404
-1.361609 0.044143 -0.186276 521 47 1363749 90 438 1375
-1.337225 0.191813 -0.195608 825 48 1363749 144 361 1365
-1.356229 0.144122 -0.210406 712 49 1363749 122 312 1380
-1.357534 0.093949 -0.223422 488 50 1363749 78 532 1379
-1.343996 0.043737 -0.234495 400 51 1363749 62 403 1365
-1.325215 0.190893 -0.244308 744 52 1363749 129 245 1361
-1.352398 0.144192 -0.261636 497 53 1363749 82 571 1385
-1.345409 0.093770 -0.272871 451 54 1363749 73 694 1376
-1.326608 0.042754 -0.282368 210 55 1363749 28 545 1357
-1.325806 0.192017 -0.296230 186 56 1363749 24 636 1372
-1.286511 0.137849 -0.299119 283 57 1363749 39 710 1328
-1.336286 0.093275 -0.323301 280 58 1363749 43 746 1378
-1.317047 0.042468 -0.332361 78 59 1363749 7 537 1359
-1.188220 0.173255 -0.313363 88 60 1363749 9 784 1241
-1.248403 0.134515 -0.340582 163 61 1363749 22 695 1301
-1.279845 0.089515 -0.361763 144 62 1363749 20 704 1333
-37.753704 2.921561 7.792179 50 10 1559566 7255 744 38660
-92.661171 7.365823 5.239220 29 26 1559566 24329 1029 93101
-25.200296 3.868792 0.996374 129 28 1559566 8334 919 25515
-81.239517 9.480207 2.400347 37 29 1559566 24037 933 81826
-24.925793 3.840455 0.064705 81 32 1559566 5065 618 25220
-30.395130 3.554474 -0.213113 114 33 1559566 10576 585 30603
-28.598551 4.414002 -0.986743 85 36 1559566 7074 417 28954
-31.174454 3.658847 -1.362764 31 37 1559566 2983 435 31418
-44.512543 1.973039 -2.797776 67 39 1559566 13247 638 44644
-31.612429 4.897252 -2.256562 73 40 1559566 7422 326 32069
-30.227665 3.557888 -2.440295 150 41 1559566 13892 460 30534
-27.661692 2.244559 -2.489060 51 42 1559566 3846 399 27864
-24.379307 1.082755 -2.429755 78 43 1559566 4635 454 24524
-21.386555 3.325339 -2.324489 62 44 1559566 2889 464 21768
-1.373987 0.162646 -0.161725 853 45 1559566 155 426 1393
-1.364526 0.111225 -0.173486 618 46 1559566 106 518 1380
-1.372842 0.061380 -0.187902 506 47 1559566 88 432 1387
-1.323036 0.206378 -0.193888 793 48 1559566 135 357 1353
-1.354359 0.160754 -0.210406 764 49 1559566 132 341 1380
-1.368081 0.111563 -0.225366 533 50 1559566 89 530 1391
-1.307929 0.058638 -0.228311 271 51 1559566 35 484 1329
-1.346099 0.210793 -0.248616 720 52 1559566 128 221 1385
-1.362228 0.162171 -0.263903 572 53 1559566 97 606 1397
-1.308990 0.107389 -0.265732 446 54 1559566 68 713 1340
-1.314258 0.058508 -0.279871 364 55 1559566 58 637 1345
-1.161307 0.182770 -0.259957 203 56 1559566 21 543 1204
-1.307940 0.156402 -0.304525 286 57 1559566 40 705 1352
-1.311789 0.107756 -0.317670 269 58 1559566 39 761 1354
-1.269931 0.056557 -0.320622 217 59 1559566 30 723 1311
-1.243346 0.196904 -0.328514 107 60 1559566 13 761 1301
-1.246659 0.149825 -0.340582 160 61 1559566 21 725 1301
-1.324693 0.109003 -0.374790 142 62 1559566 21 733 1381
-1.312434 0.058381 -0.385058 86 63 1559566 12 652 1369
-37.761833 3.388839 7.801853 51 10 1756670 7552 875 38708
-23.211004 3.855513 0.919523 79 28 1756670 4350 869 23547
-24.048220 4.007952 0.062550 91 32 1756670 5356 563 24380
-29.052071 3.759349 -0.204005 130 33 1756670 11033 627 29295
-25.383797 4.237373 -0.877552 77 36 1756670 5017 499 25750
-30.176092 3.917650 -1.321124 132 37 1756670 12175 318 30458
-42.763134 2.421621 -2.689485 116 39 1756670 21103 740 42916
-31.479118 5.272952 -2.251496 60 40 1756670 6015 259 31997
-29.339556 3.818940 -2.372202 214 41 1756670 18764 579 29682
-27.655863 2.586066 -2.491204 59 42 1756670 4490 376 27888
-24.304573 1.378465 -2.423810 60 43 1756670 3550 425 24464
-21.414736 3.599401 -2.332178 63 44 1756670 2941 501 21840
-1.360069 0.177949 -0.160332 843 45 1756670 150 414 1381
-1.386764 0.130187 -0.176503 761 46 1756670 138 498 1404
-1.348245 0.076869 -0.184650 519 47 1756670 87 437 1363
-1.332115 0.224572 -0.195608 792 48 1756670 138 328 1365
-1.352284 0.177362 -0.210406 729 49 1756670 125 303 1380
-1.378398 0.129451 -0.227310 614 50 1756670 107 513 1403
-1.318913 0.075358 -0.230372 296 51 1756670 40 482 1341
-1.343410 0.227296 -0.248616 724 52 1756670 129 236 1385
-1.325085 0.174266 -0.257102 256 53 1756670 29 414 1361
-1.342702 0.126760 -0.272871 475 54 1756670 79 755 1376
-1.348596 0.076629 -0.287362 369 55 1756670 60 710 1381
-1.135874 0.193080 -0.254775 504 56 1756670 64 507 1180
-1.282740 0.169380 -0.299119 313 57 1756670 44 786 1328
-1.310368 0.123846 -0.317670 258 58 1756670 37 729 1354
-1.315609 0.074778 -0.332361 198 59 1756670 29 643 1359
-1.275171 0.218018 -0.337604 83 60 1756670 8 702 1337
-1.279169 0.169681 -0.350006 157 61 1756670 21 736 1337
-1.300259 0.123074 -0.368276 141 62 1756670 20 767 1357
-1.231140 0.069912 -0.361432 97 63 1756670 12 682 1285
-71.753906 12.773888 10.909204 26 16 1950307 13769 996 73694
-74.527313 10.494360 7.735147 26 21 1950307 14578 983 75659
-22.430111 4.009246 0.890469 214 28 1950307 11062 836 22803
-25.306379 3.584622 0.750090 91 29 1950307 5872 943 25570
-93.278320 6.361122 0.970953 22 31 1950307 18004 738 93500
-22.272732 3.993553 0.058055 195 32 1950307 9930 584 22628
-28.908705 4.102093 -0.203336 89 33 1950307 7524 663 29199
-91.408600 9.601382 -1.517671 20 34 1950307 15946 706 91924
-23.535645 4.226356 -0.815390 77 36 1950307 4324 514 23926
-29.354252 4.177859 -1.287291 113 37 1950307 9895 307 29678
-41.463703 2.858885 -2.609771 48 39 1950307 8215 764 41644
-30.811230 5.550616 -2.208432 46 40 1950307 4413 253 31385
-28.449722 4.058747 -2.304110 170 41 1950307 14013 623 28830
-27.729017 2.936580 -2.500852 54 42 1950307 4118 399 27996
-24.369215 1.682372 -2.432133 64 43 1950307 3816 423 24548
-21.321989 3.853434 -2.327052 105 44 1950307 4922 502 21792
-1.393178 0.199699 -0.164512 842 45 1950307 157 322 1417
-1.373224 0.145937 -0.174994 734 46 1950307 129 507 1392
-1.347200 0.093408 -0.184650 566 47 1950307 96 430 1363
-1.340945 0.243020 -0.197328 756 48 1950307 129 406 1377
-1.338266 0.192257 -0.208577 654 49 1950307 106 323 1368
-1.376706 0.146356 -0.227310 604 50 1950307 103 472 1403
-1.329682 0.092357 -0.232434 299 51 1950307 40 470 1353
-1.433437 0.260661 -0.265849 1421 52 1950307 305 105 1481
-10.490439 1.510808 -2.038872 706 53 1950307 8161 632 10793
-1.364436 0.145726 -0.277630 478 54 1950307 80 719 1400
-1.359264 0.093982 -0.289859 382 55 1950307 63 652 1393
-1.133419 0.207004 -0.254775 512 56 1950307 62 475 1180
-1.326851 0.191799 -0.309930 302 57 1950307 41 700 1376
-1.320348 0.141157 -0.320486 257 58 1950307 36 739 1366
-1.279768 0.088508 -0.323557 200 59 1950307 27 657 1323
-1.288452 0.187029 -0.353148 161 61 1950307 20 705 1349
-1.241231 0.132874 -0.351993 159 62 1950307 20 713 1297
-1.299118 0.089778 -0.381683 97 63 1950307 13 630 1357
-26.930742 5.150163 2.072697 71 24 2145212 5327 869 27497
-71.839409 11.043506 4.805958 30 25 2145212 15246 837 72842
-81.307617 9.485817 4.613897 22 26 2145212 14220 1019 81989
-22.390999 4.286451 0.890938 243 28 2145212 12599 800 22815
-24.679602 3.805334 0.732841 176 29 2145212 10948 873 24982
-80.959053 9.483824 1.633437 20 30 2145212 12729 674 81529
-91.674232 7.382979 0.955127 27 31 2145212 21756 839 91976
-21.727089 4.171542 0.056762 199 32 2145212 9710 763 22124
-25.025696 3.864958 -0.176345 134 33 2145212 8558 639 25323
-29.747404 3.494188 -0.494576 135 34 2145212 12069 519 29956
-23.046247 4.431073 -0.800259 142 36 2145212 7797 529 23482
-28.992739 4.490062 -1.273758 118 37 2145212 10080 244 29366
-40.542156 3.295686 -2.554121 84 39 2145212 13740 839 40756
-22.231123 4.287227 -1.597093 88 40 2145212 4475 477 22697
-27.629465 4.288316 -2.241772 209 41 2145212 16403 636 28050
-27.714630 3.279445 -2.502996 70 42 2145212 5410 357 28020
-24.334835 1.980325 -2.430944 67 43 2145212 3974 459 24536
-21.237951 4.108000 -2.323208 74 44 2145212 3452 469 21756
-1.355293 0.211273 -0.160332 819 45 2145212 146 399 1381
-1.359508 0.161375 -0.173486 756 46 2145212 134 494 1380
-1.357803 0.110901 -0.186276 521 47 2145212 90 422 1375
-1.337861 0.259457 -0.197328 764 48 2145212 136 407 1377
-1.359242 0.212326 -0.212236 657 49 2145212 114 303 1392
-1.363047 0.161843 -0.225366 568 50 2145212 96 431 1391
-1.387360 0.113486 -0.242741 377 51 2145212 64 483 1413
-1.337428 0.260197 -0.248616 492 52 2145212 83 345 1385
-10.436184 1.633960 -2.032072 531 53 2145212 6093 514 10757
-1.350866 0.161066 -0.275251 496 54 2145212 85 747 1388
-1.322913 0.107796 -0.282368 371 55 2145212 59 658 1357
-1.142293 0.223144 -0.257366 552 56 2145212 73 373 1192
-1.243547 0.195365 -0.291010 201 57 2145212 23 412 1292
-1.330100 0.158731 -0.323301 279 58 2145212 43 699 1378
-1.313377 0.107042 -0.332361 201 59 2145212 30 734 1359
-1.280830 0.251483 -0.340634 55 60 2145212 4 430 1349
-1.263179 0.199218 -0.346865 145 61 2145212 19 648 1325
-1.250975 0.149466 -0.355250 145 62 2145212 20 697 1309
-1.183143 0.096365 -0.347931 90 63 2145212 10 625 1237
-62.068680 12.628579 9.480974 31 16 2340428 12102 1094 64046
-92.646500 8.515464 7.783103 27 23 2340428 22663 1152 93362
-27.170349 5.542439 2.096215 109 24 2340428 8366 785 27809
-71.379570 11.871216 4.784582 21 25 2340428 10409 715 72518
-37.933376 4.898076 2.155823 23 26 2340428 3278 768 38309
-22.219229 4.536911 0.886252 297 28 2340428 15232 720 22695
-23.305927 3.886904 0.693415 115 29 2340428 6342 864 23638
-38.051064 4.931503 0.768885 20 30 2340428 2854 648 38377
-20.945387 4.288614 0.054853 245 32 2340428 11174 753 21380
-24.739668 4.132233 -0.174673 84 33 2340428 5241 656 25083
-29.297741 3.806412 -0.487839 98 34 2340428 8500 419 29548
-21.451065 4.398005 -0.746686 231 36 2340428 11028 492 21910
-29.112818 4.875210 -1.281566 77 37 2340428 6667 303 29546
-29.945555 3.907054 -1.605409 16 38 2340428 1342 383 30242
-40.534435 3.796303 -2.556377 55 39 2340428 8943 836 40792
-21.449888 4.410248 -1.544741 167 40 2340428 7993 479 21953
-27.680931 4.644865 -2.250403 172 41 2340428 13547 708 28158
-27.577492 3.606900 -2.494420 80 42 2340428 6176 322 27924
-24.261145 2.274343 -2.426188 79 43 2340428 4689 438 24488
-20.321211 4.190014 -2.228383 82 44 2340428 3511 504 20868
-1.387858 0.233829 -0.164512 835 45 2340428 157 367 1417
-1.381032 0.181142 -0.176503 792 46 2340428 146 529 1404
-1.391851 0.130895 -0.191153 634 47 2340428 117 457 1411
-1.322946 0.273451 -0.195608 769 48 2340428 134 389 1365
-1.391616 0.234912 -0.217725 771 49 2340428 145 326 1428
-1.349218 0.177017 -0.223422 583 50 2340428 98 433 1379
-1.327015 0.124961 -0.232434 324 51 2340428 47 465 1353
-1.334134 0.276589 -0.248616 389 52 2340428 61 533 1385
-10.461822 1.769766 -2.041139 339 53 2340428 3939 418 10805
-1.302144 0.171488 -0.265732 393 54 2340428 59 629 1340
-1.298118 0.121828 -0.277374 333 55 2340428 52 615 1333
-1.185353 0.246694 -0.267730 939 56 2340428 141 258 1240
-1.160368 0.196918 -0.272090 126 57 2340428 10 278 1208
-1.270226 0.167420 -0.309224 267 58 2340428 39 734 1318
-1.277211 0.119889 -0.323557 197 59 2340428 29 689 1323
-1.357205 0.283819 -0.361845 71 60 2340428 6 373 1433
-1.249222 0.212759 -0.343724 171 61 2340428 23 667 1313
-1.157444 0.152719 -0.329196 118 62 2340428 13 683 1213
-1.285058 0.120557 -0.378308 91 63 2340428 13 669 1345
-60.760670 13.140945 9.305109 22 16 2536363 8317 1031 62858
-64.094910 11.417764 9.101101 26 17 2536363 10596 1092 65737
-88.526840 9.233669 7.445976 24 23 2536363 17993 973 89318
-27.041817 5.862767 2.091692 39 24 2536363 2962 753 27749
-26.121117 4.674343 1.754615 85 25 2536363 5925 947 26594
-82.944717 8.695338 3.934468 26 27 2536363 17195 960 83492
-21.986109 4.771091 0.879223 232 28 2536363 11702 593 22515
-22.347387 4.009505 0.666310 214 29 2536363 11014 865 22714
-25.527380 3.627459 0.516684 67 30 2536363 4363 853 25789
-20.797377 4.524914 0.054607 242 32 2536363 10904 840 21284
-23.033611 4.138435 -0.162974 140 33 2536363 7623 555 23403
-28.868713 4.111518 -0.481500 77 34 2536363 6432 619 29164
-21.325171 4.645594 -0.744232 318 36 2536363 15108 368 21838
-23.092367 4.158978 -1.018712 98 37 2536363 5328 509 23486
-29.895353 4.274238 -1.605409 86 38 2536363 7816 293 30242
-39.270012 4.164608 -2.479671 67 39 2536363 10314 821 39568
-21.101791 4.609278 -1.523632 290 40 2536363 13559 439 21653
-27.786650 5.013940 -2.263830 141 41 2536363 11243 677 28326
-26.454514 3.790771 -2.396873 94 42 2536363 6714 317 26832
-24.172037 2.565592 -2.420244 76 43 2536363 4502 409 24428
-19.767092 4.329307 -2.173282 141 44 2536363 5780 513 20352
-1.373156 0.248718 -0.163119 760 45 2536363 139 328 1405
-1.390489 0.199769 -0.178011 777 46 2536363 145 500 1416
-1.378317 0.146707 -0.189527 661 47 2536363 121 387 1399
-1.342691 0.294758 -0.199047 857 48 2536363 157 367 1389
-1.388629 0.251972 -0.217725 728 49 2536363 135 317 1428
-1.346944 0.193561 -0.223422 551 50 2536363 92 408 1379
-1.360647 0.144994 -0.238618 405 51 2536363 66 504 1389
-1.342168 0.295479 -0.250770 455 52 2536363 76 464 1397
-10.404534 1.891692 -2.034339 302 53 2536363 3486 393 10769
-1.343212 0.142709 -0.287362 368 55 2536363 61 709 1381
-1.182237 0.261222 -0.267730 936 56 2536363 139 201 1240
-1.157864 0.211143 -0.272090 142 57 2536363 11 238 1208
-1.279622 0.184661 -0.312040 243 58 2536363 34 718 1330
-1.275643 0.135553 -0.323557 186 59 2536363 27 736 1323
-1.387625 0.308001 -0.370935 76 60 2536363 7 345 1469
-1.257910 0.230158 -0.346865 90 61 2536363 9 503 1325
-1.315516 0.190029 -0.374790 143 62 2536363 21 707 1381
-1.283482 0.136318 -0.378308 85 63 2536363 12 663 1345
-59.010029 13.522417 9.061742 27 16 2731369 9598 966 61214
-60.272888 13.819558 6.956883 36 20 2731369 13406 850 62227
-67.884445 12.983728 7.103323 26 21 2731369 12193 892 69479
-26.862875 6.170063 2.083551 74 24 2731369 5558 835 27641
-26.696819 5.116236 1.797368 112 25 2731369 8221 947 27242
-25.711975 3.963768 1.466347 110 26 2731369 7373 968 26057
-21.809042 5.013669 0.874537 227 28 2731369 11330 700 22395
-22.414297 4.306070 0.669830 217 29 2731369 11279 654 22834
-24.627264 3.808431 0.499373 225 30 2731369 13928 669 24925
-80.793755 9.510742 0.844843 25 31 2731369 15667 614 81356
-20.646736 4.758230 0.054361 234 32 2731369 10444 733 21188
-21.885210 4.209971 -0.155202 180 33 2731369 8873 733 22287
-24.927038 3.862808 -0.416516 99 34 2731369 6247 674 25228
-30.304579 3.582359 -0.797480 106 35 2731369 9794 564 30526
-20.343363 4.693924 -0.711925 242 36 2731369 10525 671 20890
-22.121382 4.265012 -0.978112 139 37 2731369 7027 554 22550
-29.485430 4.585534 -1.586298 73 38 2731369 6385 287 29882
-39.394348 4.667335 -2.490951 45 39 2731369 6981 785 39748
-21.078625 4.875976 -1.526165 261 40 2731369 12225 361 21689
-27.605581 5.331863 -2.254240 93 41 2731369 7291 617 28206
-25.532103 3.978934 -2.317549 186 42 2731369 12482 411 25944
-24.221739 2.871869 -2.428566 52 43 2731369 3047 379 24512
-19.084837 4.425997 -2.104086 184 44 2731369 7097 599 19704
-1.370000 0.265550 -0.163119 757 45 2731369 140 364 1405
-1.376171 0.214980 -0.176503 745 46 2731369 136 488 1404
-1.388219 0.165013 -0.191153 679 47 2731369 128 427 1411
