
X Y Z V_r Mag
8.69495302805362869 4.2229803931131773 -0.412132531404495239 -0.162400007247924805 67.5
8.6550255620304295 4.29431043697051429 -0.505032598972320557 -0.243600010871887207 72.5
8.62870757673015376 4.35475962668012162 -0.432560771703720093 -0.324800014495849609 66.5
8.51310038782324163 4.53973414719152046 -0.723577201366424561 -0.406000018119812012 58
8.60785305378616528 4.33299791838466319 -0.85768735408782959 -0.487200021743774414 57
8.63049953592645736 4.28101161523440066 -0.890532553195953369 -0.568400025367736816 46.5
8.77194765691534784 3.97151176392121075 -0.941094458103179932 0.0812000036239624023 56.5
8.91574210909572074 3.89873836022426135 -0.609818637371063232 0 63.5
8.82729482153261635 4.03275749135697037 -0.937142908573150635 -0.0812000036239624023 68.5
8.73882090654308641 4.31419766673565963 -0.288448154926300049 -0.162400007247924805 73.5
8.73801683640314764 4.29957739788481863 -0.472434103488922119 -0.243600010871887207 79.5
8.70266565410053516 4.36658696345117292 -0.508947551250457764 -0.324800014495849609 73
8.55530257045989906 4.61147646670275968 -0.776904106140136719 -0.406000018119812012 66.5
8.64317894922685603 4.39826421262799538 -1.00659072399139404 -0.487200021743774414 66.5
8.70659676789969339 4.29957739788481863 -0.878239333629608154 -0.568400025367736816 56.5
8.87406836828864165 3.94381752251435458 -0.871618986129760742 0.162400007247924805 55
8.87475391920838419 3.95112765693977508 -0.83056265115737915 0.0812000036239624023 65
9.08555239788127089 3.71878750655966295 -0.392420142889022827 0 64.5
8.91062107418000338 3.96801624998376745 -1.17741835117340088 -0.0812000036239624023 58
8.76302749589435237 4.40017643562556326 -0.615178227424621582 -0.162400007247924805 69.5
8.79178284726629933 4.33265140661903292 -0.680679202079772949 -0.243600010871887207 75
8.63875358330096788 4.6199397118468184 -0.747485756874084473 -0.406000018119812012 62
8.68948992388473762 4.45296873103066915 -1.09291946887969971 -0.487200021743774414 64.5
8.75318087165208603 4.34738414022045827 -1.00633823871612549 -0.568400025367736816 54.5
9.09950247771681653 3.66722293895467599 -0.530254244804382324 0.162400007247924805 56.5
9.06564258388681488 3.74948070156263125 -0.534935832023620605 0.0812000036239624023 66.5
9.18634640567950989 3.68160883664609662 -0.258477121591567993 0 65.5
9.02627343093800505 4.04902746046460837 -0.376532018184661865 -0.0812000036239624023 60
8.90302232512402014 4.21232462660616935 -1.00126302242279053 -0.162400007247924805 62
8.84620355503416533 4.32118940403387608 -1.04020190238952637 -0.243600010871887207 66
8.82359528514274061 4.36572499479975651 -1.046242356300354 -0.324800014495849609 64
8.39129482515235559 4.99912006347005278 -1.61399698257446289 -0.487200021743774414 55.5
8.44700910750795408 4.95458447270417146 -1.45263159275054932 -0.568400025367736816 56
8.17640425829167228 5.58179404265698498 -0.0013493694132193923 -0.730800032615661621 50
9.23305601109780838 3.56284726127041607 -0.258477121591567993 0.162400007247924805 58.5
9.20211292310765749 3.6420216448542031 -0.258477121591567993 0.0812000036239624023 66.5
9.25320628478781515 3.71573209857319675 -0.268593281507492065 0 65
9.0448892529661542 4.07970183114058127 1.02305567264556885 -0.162400007247924805 55.5
8.73850268043239353 4.74656418361849486 -0.780596017837524414 -0.324800014495849609 48.5
8.4833588785970484 5.03699208666027776 -1.47036302089691162 -0.487200021743774414 58.5
8.50896002039170085 5.03699208666027776 -1.31413412094116211 -0.568400025367736816 59
8.20552967572182013 5.54430606321824104 -1.19606947898864746 -0.649600028991699219 52
8.26614055888573951 5.44708127164202249 -1.22509598731994629 -0.730800032615661621 61
8.24495918560679364 5.54430606321824104 -0.884282350540161133 -0.812000036239624023 58
8.09943990807597736 5.7973398156537872 -0.539028942584991455 -0.893200039863586426 53
8.00576464297342483 5.94940936145248855 -0.113567762076854706 -0.974400043487548828 51.5
9.30895004063742526 3.57862021301698974 -0.193806469440460205 0.162400007247924805 60
9.27416333530109327 3.66961264615883609 -0.156408712267875671 0.0812000036239624023 66
9.18773527424560932 4.07270089290897808 0.0335737466812133789 0 64.5
9.16429452665576783 4.11037620181655416 0.350739926099777222 -0.0812000036239624023 76.5
9.15387464993615652 4.12544632537958478 0.435636967420578003 -0.162400007247924805 75.5
9.12957561680178742 4.05386323845518959 1.10432791709899902 -0.243600010871887207 59
9.07702348185549646 4.25982159381660619 -0.681228816509246826 -0.324800014495849609 49.5
8.94781604117576812 4.55494484692595236 -0.437690556049346924 -0.406000018119812012 49.5
8.6439670819188823 4.98318752484206673 -1.2050623893737793 -0.487200021743774414 50
8.59118515491125656 5.08993423341353246 -1.13428783416748047 -0.568400025367736816 52
8.28796992453958836 5.50561847502712265 -1.41429352760314941 -0.649600028991699219 55
8.31210890439058936 5.48803666420358738 -1.33895564079284668 -0.730800032615661621 61.5
8.21503037921199208 5.68018073963222481 -1.11862790584564209 -0.812000036239624023 59.5
8.13875207584265326 5.84092872430455046 -0.804223120212554932 -0.893200039863586426 59.5
8.09016568082676102 5.94767543287601619 -0.420576423406600952 -0.974400043487548828 58
9.38266459646010986 3.57664265895922595 -0.41920703649520874 0.162400007247924805 59
9.34507011420726563 3.69720364746346908 -0.0534429512917995453 0.0812000036239624023 63.5
9.23268460909401156 4.14105057249252706 0.353357404470443726 0 65.5
9.22807584376049839 4.14105057249252706 0.458196580410003662 -0.0812000036239624023 77
9.21135390865562265 4.17015053068602715 0.525764942169189453 -0.162400007247924805 76.5
9.19460305290033375 4.18786354871685429 0.660829484462738037 -0.243600010871887207 62.5
8.37330829188233139 5.57580503298947949 -1.14618253707885742 -0.730800032615661621 53.5
8.26805169744016766 5.71497874608883105 -1.22227883338928223 -0.812000036239624023 55.5
8.16241940207872752 5.89970021983887971 -1.04118657112121582 -0.893200039863586426 60.5
7.81598505914531394 6.4234994673218937 -0.405782133340835571 -1.13680005073547363 62
7.8207501400291104 6.4234994673218937 -0.300232410430908203 -1.21800005435943604 58.5
9.39568044962921967 3.61725132500951219 -1.07345318794250488 0.243600010871887207 46
9.47032122179077795 3.50844278567729217 -0.72074425220489502 0.162400007247924805 54
9.37675098126865869 4.0136764663280724 0.0834482312202453613 0 56.5
9.25924790342476456 4.11436888958622404 1.17401659488677979 -0.0812000036239624023 64.5
8.71557268062458235 5.27551822614540988 -0.497712224721908569 -0.568400025367736816 50.5
8.66273980090992346 5.38385817522063537 0.10500461608171463 -0.649600028991699219 53
8.50942873586524406 5.61710771264141595 0.278822451829910278 -0.730800032615661621 51.5
8.47781753928077464 5.6693658057247589 0.157850787043571472 -0.812000036239624023 49.5
8.13573113203598908 6.14478699401957407 -0.302456378936767578 -0.893200039863586426 55.5
8.15527427820675044 6.10145101438948423 0.551187813282012939 -0.974400043487548828 57.5
7.78985094367433817 6.50294611978590975 -1.03437209129333496 -1.05560004711151123 58
7.85833367547435557 6.48510189287940175 -0.479652047157287598 -1.13680005073547363 65.5
7.84819219313517014 6.50294611978590975 -0.396975874900817871 -1.21800005435943604 61.5
7.64317690116869564 6.7247243684810778 -0.63241201639175415 -1.46160006523132324 47
7.58751527674531534 6.79737586374328728 -0.515075027942657471 -1.54280006885528564 51.5
7.60252846939744931 6.78208081210913782 -0.494933485984802246 -1.62400007247924805 50
7.6601462048368143 6.7298227190257931 -0.267700314521789551 -1.78640007972717285 48.5
7.59398389237068994 6.79737586374328728 -0.408787935972213745 -1.86760008335113525 49
7.59095736776177432 6.79737586374328728 -0.461590379476547241 -1.94880008697509766 51
7.61964314360691741 6.77060952338352529 -0.374043911695480347 -2.03000020980834961 55
7.61338930591784191 6.78208081210913782 -0.282298386096954346 -2.11120009422302246 53
7.59095736776177432 6.79737586374328728 -0.461590379476547241 -2.19239997863769531 49.5
9.40633923840059261 3.91553321834227974 -0.478957295417785645 0.0812000036239624023 50
9.41355365819518397 3.9995340903202421 -0.982025265693664551 0 54
9.37368839837131063 4.10867065458259173 -0.910179436206817627 -0.0812000036239624023 51.5
9.29646993069535732 4.29612875319792309 -0.833400547504425049 -0.162400007247924805 47.5
8.84458533708018813 5.2038881759447646 -0.518163800239562988 -0.568400025367736816 51
8.72449586414329481 5.42344526404902183 0.212241917848587036 -0.649600028991699219 54
8.64430664714047658 5.55440914116384121 -0.0119086857885122299 -0.730800032615661621 51.5
8.12533832512684917 6.27856234403402258 -0.366292893886566162 -0.893200039863586426 52.5
8.01624312593598098 6.40952622114884374 -0.483178913593292236 -0.974400043487548828 56
7.83446324405481764 6.62908330925310096 -0.502071678638458252 -1.05560004711151123 53.5
7.90885549496950624 6.53278634078632159 -0.590211153030395508 -1.13680005073547363 59
7.77959983457477033 6.68300961159449791 -0.625176370143890381 -1.21800005435943604 57
7.66174650372536892 6.83194892282311628 -0.444689750671386719 -1.29920005798339844 53.5
7.688735070098625 6.79343013543640417 -0.555240333080291748 -1.54280006885528564 55
7.66970766390187819 6.82039328660710265 -0.483178913593292236 -1.62400007247924805 52.5
7.75034003204387378 6.73821987351545104 -0.322885721921920776 -1.70520007610321045 47.5
7.688735070098625 6.79343013543640417 -0.555240333080291748 -1.78640007972717285 47
7.58100054015305425 6.87945542726672787 -0.881566703319549561 -1.86760008335113525 45
7.61182294385494718 6.83194892282311628 -0.979934155941009521 -1.94880008697509766 49.5
7.65842926768065091 6.83194892282311628 -0.498572677373886108 -2.03000020980834961 54
7.67287322110790804 6.82039328660710265 -0.429992318153381348 -2.11120009422302246 52.5
7.64677308463804017 6.84735643777780112 -0.464984416961669922 -2.19239997863769531 49
9.47113900962650135 3.9109408793308047 -0.760067164897918701 0.0812000036239624023 50.5
7.90128894532853376 6.62185739742716084 -0.918228983879089355 -0.974400043487548828 50.5
7.83310269380573487 6.73955056601424563 -0.586065351963043213 -1.05560004711151123 52
7.65734581292801852 6.95295026729851884 -0.379544526338577271 -1.38040006160736084 47.5
7.79493429621324374 6.78740383236284028 -0.540972232818603516 -1.70520007610321045 47
9.60786271869831232 -4.0019050485133052 -0.595280170440673828 0 46.5
9.56742770903599471 4.32460055034106539 -0.110240444540977478 -0.0812000036239624023 47
9.53709709127627825 4.39020432082560852 -0.141019970178604126 -0.162400007247924805 49
8.00935915196132342 6.77424534023389668 -0.4580039381980896 -1.13680005073547363 50.5
8.04610518121878115 6.74144345499162512 -0.251242250204086304 -1.21800005435943604 52
7.6751439986052068 7.16524381232177188 -0.0379405803978443146 -1.38040006160736084 52
9.64794478343031514 4.32509757663993355 0.203301504254341125 -0.0812000036239624023 56.5
9.64268870452090709 4.340954946306808 0.0728172138333320618 -0.162400007247924805 56.5
8.08649030147384096 6.78959711236662944 -0.583689332008361816 -1.13680005073547363 47.5
8.01679630573451796 6.886062777840114 -0.379149466753005981 -1.21800005435943604 52.5
7.98275456342469258 6.93495633431297698 -0.112468712031841278 -1.29920005798339844 51
9.85926615237199044 3.72119608182647488 -0.882163405418395996 0.162400007247924805 47.5
9.73292950669379131 4.31584736484738318 0.257008463144302368 -0.0812000036239624023 55
9.71737545058532604 4.35577194731590644 0.149568796157836914 -0.162400007247924805 55
8.06768283654010787 6.93489997478252018 -0.492109537124633789 -1.21800005435943604 49
7.98062784952463833 7.05201208335685603 -0.0348516181111335754 -1.29920005798339844 46
7.82166165519609269 7.22768024621835892 0.0689778178930282593 -1.38040006160736084 48.5
9.90045740957858733 3.77154222385984728 -1.08578431606292725 0.162400007247924805 48
9.87113813942129603 3.85006056938127639 -1.07711625099182129 0.0812000036239624023 45.5
7.78532650405898696 7.37641323991057263 0.0533775091171264648 -1.29920005798339844 48.5
7.87496255922685506 7.27857927070391053 0.181328445672988892 -1.38040006160736084 53.5
7.89052469522507671 7.26249697439596531 0.146234631538391113 -1.46160006523132324 48.5
7.83911206202655819 7.42799641626271256 -0.114861659705638885 -1.46160006523132324 51
7.83026850053201429 7.53801380818215616 -0.361747592687606812 -1.46160006523132324 47
10.1025984378137643 4.59113945563459147 0.262572616338729858 -0.0812000036239624023 48.5
10.1170061192422551 4.55646317575819815 0.30796399712562561 -0.162400007247924805 48
10.1145773179299088 4.72409947732120816 -0.50875777006149292 -0.162400007247924805 49.5
10.206127930107737 4.72347147488708607 -0.293723970651626587 -0.0812000036239624023 53.5
10.2076382420303826 4.72347147488708607 -0.235449060797691345 -0.162400007247924805 57.5
10.2200162802689931 4.69816716341447638 -0.202474892139434814 -0.243600010871887207 49
10.2782468767541619 4.75496160505057741 -0.0602230317890644073 -0.162400007247924805 49
10.0664720682792641 5.14979323832709834 -0.633565723896026611 -0.324800014495849609 46.5
10.1642724183631454 5.07990638687450424 -0.917676925659179688 -0.243600010871887207 47
10.1101415351738595 5.18389774027939421 -0.933944523334503174 -0.324800014495849609 48.5
9.31734905017923687 6.56427611629773278 -0.239365562796592712 -0.812000036239624023 47
9.37480909951053221 6.60746203138324528 -0.360594987869262695 -0.812000036239624023 49
9.43144672322127242 6.5285969246718567 -0.317585676908493042 -0.893200039863586426 48.5
9.42422050571176406 6.67662704000965146 -0.0960661843419075012 -0.893200039863586426 47.5
9.06292302975963082 -7.50707730922051386 0.397302925586700439 0 57.5
9.03933813049480328 -7.53356248984888843 0.431801050901412964 -0.0812000036239624023 51
9.06539113009190345 -7.50707730922051386 0.336321264505386353 0.0812000036239624023 51.5
9.11439558599438016 -7.55489296433472557 0.523347079753875732 0 75
9.14415895371123533 -7.51787369265531158 0.537066936492919922 -0.0812000036239624023 69
9.15314435674858551 -7.51787369265531158 0.352191179990768433 0.0812000036239624023 69
9.18726621629076234 -7.58184662010117361 0.561582267284393311 0 77.5
9.16827655082269466 -7.60270861944893639 0.589192509651184082 -0.0812000036239624023 71.5
9.20849165133688352 -7.56545504918507383 0.416176497936248779 0.0812000036239624023 71.5
9.24450807710976896 -7.6505242745631481 0.0924467891454696655 0 68.5
9.24366314847339332 -7.6505242745631481 0.155438795685768127 -0.0812000036239624023 62.5
9.24492122838384134 -7.6505242745631481 0.0302704982459545135 0.0812000036239624023 63
9.32610143644592959 -7.64251172547660129 0.649220407009124756 0 58.5
9.31101954140023302 -7.64251172547660129 0.838203012943267822 -0.0812000036239624023 52.5
9.33024080643440534 -7.64251172547660129 0.586736679077148438 0.0812000036239624023 53
9.29015449924923331 -7.82146920057308748 1.40295445919036865 0 56
9.26134692708832752 -7.84896655323135306 1.43937814235687256 -0.0812000036239624023 50
9.25122089038095119 -7.84896655323135306 1.50308835506439209 0.0812000036239624023 50
9.33449005031636503 -7.84178750302903449 1.63207364082336426 0 53.5
9.36416339532228115 -7.80336243686366249 1.6462017297744751 -0.0812000036239624023 47.5
9.37519179285835769 -7.80336243686366249 1.58218991756439209 0.0812000036239624023 47
11.3944464923376252 4.50304315308417547 -1.74064540863037109 -2.51719999313354492 46.5
11.4574776677611787 -5.74374165514900081 -0.46506163477897644 3.00440025329589844 50.5
11.4812633027224305 -5.71489473835416817 -0.0349747017025947571 2.92320013046264648 46.5
12.2204634731522734 4.12666478586822194 -0.202272921800613403 0 46.5
12.1904584920776777 4.21532359962710945 -0.183806031942367554 -0.0812000036239624023 58.5
12.1488360704850713 4.33299802516163357 -0.202272921800613403 -0.243600010871887207 52.5
11.4875972853864905 -5.84664577279064179 -0.511724472045898438 3.08560013771057129 55
11.5086735708789885 -5.80634631199114715 -0.496783912181854248 3.00440025329589844 60
11.5269979108218976 -5.77733070021551054 -0.400978803634643555 2.92320013046264648 54
12.2775243469765822 4.17984126767216857 -0.376784622669219971 0 63
12.258546152847039 4.23983123156040342 -0.320191293954849243 -0.0812000036239624023 73.5
12.2194686555752661 4.35818980896151587 -0.20344892144203186 -0.243600010871887207 65.5
12.1716336197938411 4.46195623298440935 -0.541215062141418457 -0.324800014495849609 52.5
12.2119652109431964 4.35818980896151587 -0.47403755784034729 -0.406000018119812012 50.5
11.4434584790418832 -6.07033580533925399 -0.740888237953186035 3.16680002212524414 54
11.5056600341104822 -5.95846262943957239 -0.683476448059082031 3.08560013771057129 65
11.5388800045371056 -5.91468616930491464 -0.470500946044921875 3.00440025329589844 65.5
11.5731680660294245 -5.8628029572934679 -0.199910417199134827 2.92320013046264648 55
12.3550589617718405 4.17464913596323584 -0.476777642965316772 0 66
12.3397600071611429 4.22683225016277664 -0.408309608697891235 -0.0812000036239624023 76
12.3105610762320588 4.3132605330557654 -0.385187298059463501 -0.162400007247924805 75
12.2329464368155669 4.45350265246703092 -0.907658994197845459 -0.324800014495849609 58.5
12.2542717968908441 4.44371831855461696 -0.62344825267791748 -0.406000018119812012 55.5
11.5325778931512044 -6.05324124714669232 -0.812667906284332275 3.16680002212524414 55
11.5598176344934931 -6.0010581329471524 -0.812667906284332275 3.08560013771057129 65.5
11.57216656841935 -5.9929045213534744 -0.687427163124084473 3.00440025329589844 65
11.6743068620828154 -5.81515578861128901 -0.443878352642059326 2.92320013046264648 55.5
12.3202933904982803 4.2447701956688686 -0.703418612480163574 0.162400007247924805 53.5
12.4573554534459525 4.0592335936786359 -0.776252329349517822 0 62
12.4200334516381705 4.19864161608780062 -0.616305351257324219 -0.0812000036239624023 69
12.3901354848799468 4.28884680705843735 -0.596640288829803467 -0.162400007247924805 66
12.2013513926296167 4.61850577769658077 -1.43599343299865723 -0.324800014495849609 53.5
11.5529910294456428 -6.15855440172253576 -0.93072742223739624 3.08560013771057129 56.5
11.865949083251353 -5.59764212332330668 -0.362356990575790405 2.84200000762939453 55
12.3947918749341728 4.26916567448302597 -0.639544665813446045 0.162400007247924805 52
12.4240784188266762 4.15170673917483235 -1.62653911113739014 0 56
12.4711396766339426 4.15170673917483235 -1.21409380435943604 -0.0812000036239624023 60
12.3871136946347011 4.37273522667957071 -1.29561734199523926 -0.162400007247924805 58
12.0999449025239123 4.674587564092759 -2.44531631469726562 -0.243600010871887207 52
11.5518568585630224 -6.33395068670296091 -0.822008967399597168 5.03439998626708984 47
11.6629815837216615 -6.17560191953538773 0.277160555124282837 3.81640005111694336 46
11.5093885121082433 -6.4048777386634379 -0.866912782192230225 3.4104001522064209 49.5
11.4674998994712904 -6.48405212224722494 -0.832787036895751953 3.32920026779174805 55
11.4950201323565953 -6.42467133455938466 -0.910012245178222656 3.24800014495849609 53
11.6298680970206814 -6.24323003884653982 0.090892404317855835 3.16680002212524414 45.5
11.625318736686868 -6.22838484192457909 -0.54700314998626709 3.08560013771057129 53.5
11.8244513563807008 -5.82096665973300897 -0.733968973159790039 3.00440025329589844 62.5
11.9024928434747856 -5.70055561803266553 -0.272660732269287109 2.84200000762939453 59
11.5061669947087157 -6.38673360909215315 -1.02848255634307861 2.59840011596679688 48
12.6423884019357846 4.03429466787367375 -0.346594303846359253 0 62
12.7127252549298451 3.82196336956453342 -0.0696889609098434448 -0.162400007247924805 53
11.5479350637841538 -6.47610459842879305 -0.964835405349731445 3.4104001522064209 52
11.48775232127438 -6.58227024758336299 -0.964835405349731445 3.32920026779174805 57.5
11.4753213599420203 -6.58227024758336299 -1.10288631916046143 3.24800014495849609 55.5
11.9650150464349174 -5.67986222976951449 -0.8962211012840271 3.00440025329589844 60
11.9244437366776612 -5.79432207026428614 -0.677587151527404785 2.92320013046264648 64.5
11.9169125231815354 -5.83911070350137074 -0.34297478199005127 2.84200000762939453 55
11.583057079338154 -6.42302177385150763 -0.8962211012840271 2.59840011596679688 48
12.5625681771025555 4.21676687735809175 -0.791447341442108154 0.0812000036239624023 47.5
12.7117301349543741 4.05708723416880535 -0.4176960289478302 0 67.5
12.7155214499959879 4.05708723416880535 -0.279399573802947998 -0.0812000036239624023 69
12.5135012086753949 4.54587282611430776 -0.98481065034866333 -0.243600010871887207 54
11.6069267595494914 -6.56607539214162017 -0.623234927654266357 3.16680002212524414 54.5
11.8792639808238221 -6.07061695935044554 -0.503199398517608643 3.08560013771057129 51
11.9781491091443808 -5.85041321144325721 -0.720498085021972656 3.00440025329589844 56.5
11.9864049790138214 -5.81871721742631376 -0.83134990930557251 2.92320013046264648 59
12.077122696623503 -5.68025576987861136 -0.316706448793411255 2.84200000762939453 51
12.7233159057635348 4.00370450740342676 -0.556857109069824219 0.0812000036239624023 53.5
12.8043610856966499 4.00774376780770858 -0.465780675411224365 0 63
12.8051775057337736 4.01780926073648459 -0.339530825614929199 -0.0812000036239624023 62.5
12.5219539120379544 4.58147686474794913 -1.56248700618743896 -0.243600010871887207 52
11.6332896712181402 -6.65664599023063452 -0.765669882297515869 3.24800014495849609 60
11.6762803493281702 -6.59457545050318217 -0.63770592212677002 3.16680002212524414 64
11.6884350725666426 -6.56102380740726154 -0.751048088073730469 3.08560013771057129 57
11.7731471364328826 -5.75075162664078032 -2.92446374893188477 2.92320013046264648 45
12.8269486346659161 3.93728531730627518 -0.444742918014526367 0.0812000036239624023 53
12.9191587818631621 3.91710769267435888 -0.0404975973069667816 0 49
12.8148525871652108 4.24606376505657224 0.0230095349252223969 -0.0812000036239624023 48.5
12.6211505466540483 4.5345329362225133 -1.54744565486907959 -0.162400007247924805 47
11.5767624968546397 -6.87939929833162633 -0.949975430965423584 3.32920026779174805 48.5
11.733047856418457 -6.63141702838195712 -0.780973970890045166 3.16680002212524414 64
11.7026694149968797 -6.6938343344237099 -0.700101852416992188 3.08560013771057129 57.5
12.9006128716159481 4.0711827857342815 -1.13150012493133545 0 52
12.9050486893309824 4.12546522287740558 -0.849055230617523193 -0.0812000036239624023 50.5
11.6140045005734827 -6.94815195431984023 -1.0577007532119751 3.24800014495849609 46.5
11.8265704294380125 -6.56817489431797519 -1.12781035900115967 3.16680002212524414 52
12.0416811965514636 -6.23399864065561893 -0.64483112096786499 3.08560013771057129 53
12.0935565191005399 -6.13391539717298517 -0.633738875389099121 3.00440025329589844 57
12.1559713586367231 -6.00669093511878849 -0.657773673534393311 2.92320013046264648 52.5
12.9357640998234551 4.09367544984131992 -1.49343311786651611 0 48.5
12.9453930248698938 4.23524839248166529 -0.895537853240966797 -0.0812000036239624023 50
12.8042301717378262 4.72990084267082533 -0.047461245208978653 -0.162400007247924805 49.5
12.1608314713749834 -6.15757015580298539 -0.721819818019866943 3.00440025329589844 52.5
12.3756426313424743 -5.73114562977784736 -0.565650999546051025 2.84200000762939453 48.5
11.8423172895869602 -6.8791459604361922 -0.901392221450805664 3.24800014495849609 46
12.4414143543673639 -5.78150113004996413 -0.401370525360107422 2.92320013046264648 52.5
12.4637468312106172 -5.73862437886300203 -0.314376860857009888 2.84200000762939453 52.5
12.5579560948304625 -5.7079029897347322 -0.396979659795761108 2.92320013046264648 52.5
12.5492879991983628 -5.73894294557014817 -0.141123682260513306 2.84200000762939453 56
12.5997717947051076 -5.62857865815533742 -0.0696220844984054565 2.76080012321472168 50.5
10.4617672891784732 -8.718778705770033 2.23031878471374512 0.406000018119812012 48.5
8.96384802147007953 -10.5051793495813364 -1.34398341178894043 0 47
13.1479199247359606 4.30506029460479578 -1.05560970306396484 -0.0812000036239624023 47
11.4210720535562231 -7.87845105867265083 -0.0690543800592422485 3.49160003662109375 48.5
12.6862658923303595 -5.61235609087222098 -0.275254338979721069 2.92320013046264648 49
12.6433185048434762 -5.71465112002311937 -0.0700004696846008301 2.84200000762939453 56.5
12.6608729570287597 -5.6747733967948033 -0.122026674449443817 2.76080012321472168 53
11.4937925045050466 -7.8652552174849184 -0.79561227560043335 3.49160003662109375 51.5
12.6813755076879726 -5.80132299729384115 -0.360414177179336548 2.92320013046264648 54
12.7182290610565545 -5.72636599943217206 -0.240608736872673035 2.84200000762939453 59
12.728407788670129 -5.7054477674707762 -0.194962486624717712 2.76080012321472168 55
8.97921628776561853 -10.7677159843488006 -0.361395865678787231 0 46.5
11.5884611053775721 -7.85145957192100052 -0.873384475708007812 3.49160003662109375 48.5
11.6313711971705676 -7.77609958049407979 -0.971656501293182373 3.4104001522064209 46
12.7316496375864752 -5.86405886777849705 -0.4674854576587677 2.92320013046264648 55
12.7647945290026108 -5.80096678193270332 -0.33080756664276123 2.84200000762939453 59.5
12.7955209946645816 -5.73612213814674909 -0.268670201301574707 2.76080012321472168 54.5
8.95951356417780964 -10.8711073814348271 -0.59678494930267334 0 47.5
12.775943890629696 -5.89541739032105916 -0.910673320293426514 2.92320013046264648 50
12.7723028130068634 -5.93946563740953071 -0.633280098438262939 2.84200000762939453 52.5
12.0656512571696926 -7.57854807356499904 -0.219554796814918518 3.32920026779174805 48.5
13.689256463949004 4.20123756968344342 -0.399392426013946533 0 54
13.7048796914811017 4.14932624053098476 -0.406225502490997314 -0.0812000036239624023 49.5
11.6633644015630651 -8.28075202273353561 -0.775069534778594971 3.5728001594543457 47.5
11.8066794652549021 -8.08563702695360753 -0.656069159507751465 3.49160003662109375 46.5
11.9695051333991511 -7.84756093118543507 -0.593622744083404541 3.4104001522064209 46
13.6839332594668814 4.22271811967756427 -0.352529525756835938 0.0812000036239624023 47.5
13.7585150878658915 4.22323352079145042 -0.477042704820632935 0 54
13.7627873478314537 4.2034399252530168 -0.526099503040313721 -0.0812000036239624023 49
12.9870524915915126 -6.21878783462090023 0.152167484164237976 2.92320013046264648 45.5
13.7555767030827454 4.24482653410610666 -0.354375243186950684 0.0812000036239624023 47
9.93543011299515832 -10.4964067428344929 -0.798950612545013428 0 53
